Respondent ID,Start Date,End Date,"Overall, how satisfied are you with your most recent trip ?",How likely are you to ride again?,How likely is it that you would recommend  this service to a friend or colleague? (NPS),Did your bus depart {{ custom.O }} origin on time?,Did your bus reach your final destination on time?,Where did you purchase your ticket?,"Overall, how would you rate your {{ custom.O }} origin stop/terminal experience?",Employee Communication/Customer Service,Terminal Safety,Seating/Boarding Area Cleanliness,Terminal Restrooms,Boarding Process,"Overall, how would you rate your experience on the bus",Driver Safety,Driver Attitude,Personal Safety,Bus Seating Area Cleanliness,Bus Restroom Cleanliness,Were you aware your bus had On Board Entertainment and WiFi,Did you utilize the On Board Entertainment or Wi-Fi features while riding the bus?,What was your reason for traveling?,What is your most commonly used mode of transportation for trips greater than 2 hours,How would you rate the value of your trip for the money spent?,Origin,Destination
12014222681,9/23/2020 13:55,9/23/2020 13:59,1,5,5,Yes,Yes,Mobile App,Very Poor,Very Dissatisfied,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,Very Dissatisfied,No,No,Visiting Friends or Family (Just for Fun),Bus,Poor Value for the Money,SPRINGFIELD | MA,ALBANY | NY
12014222153,9/23/2020 13:55,9/23/2020 13:57,8,9,7,Yes,Yes,Mobile App,3,3,3,4,3,4,3,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,No,Visiting Friends or Family (Just for Fun),Bus,Good Value for the Money,DALLAS | TX,JACKSON | MS
12014206326,9/23/2020 13:49,9/23/2020 13:56,10,10,10,Yes,No,Website,3,4,3,Very Satisfied,4,Very Satisfied,4,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,3,Yes,Yes,Vacation (Non family visit),Bus,Good Value for the Money,ATLANTA | GA,SAVANNAH | GA
12014198594,9/23/2020 13:47,9/23/2020 13:49,8,10,9,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,4,N/A,Very Satisfied,4,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Family/Personal Emergency,Plane,Excellent Value for the Money,COLUMBUS | OH,CINCINNATI | OH
12014190663,9/23/2020 13:44,9/23/2020 13:48,0,0,0,No,No,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,No,No,Family/Personal Emergency,Personal Automobile,Very Poor Value for the Money,INDIANAPOLIS | IN,SAINT LOUIS | MO
12014184717,9/23/2020 13:42,9/23/2020 13:47,0,0,0,Yes,Yes,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,N/A,Very Dissatisfied,Very Poor,Very Dissatisfied,2,Very Dissatisfied,Very DIssatisfied,,No,No,Business (Not commuting),Plane,Very Poor Value for the Money,LAS VEGAS | NV,ANAHEIM | CA
12014178427,9/23/2020 13:40,9/23/2020 13:46,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,No,Family/Personal Emergency,Bus,Good Value for the Money,,
12014171267,9/23/2020 13:38,9/23/2020 13:42,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Family/Personal Emergency,Bus,Excellent Value for the Money,PITTSBURGH | PA,
12014162198,9/23/2020 13:35,9/23/2020 13:40,0,0,2,No,No,Mobile App,2,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,Very Poor,3,Very Dissatisfied,3,4,Very Satisfied,Yes,No,Family/Personal Emergency,Personal Automobile,Very Poor Value for the Money,DETROIT | MI,HUNTINGTON | WV
12014148493,9/23/2020 13:32,9/23/2020 13:37,6,5,7,No,Yes,Website,2,4,Very Satisfied,Very Dissatisfied,Very Satisfied,Very Satisfied,3,Very Satisfied,Very Satisfied,Very Satisfied,Very DIssatisfied,Very Dissatisfied,No,No,Visiting Friends or Family (Just for Fun),Personal Automobile,Average Value for the Money,FLAGSTAFF | AZ,PHOENIX | AZ
12014127777,9/23/2020 13:25,9/23/2020 13:39,5,0,0,No,Yes,Website,2,Very Dissatisfied,Very Dissatisfied,N/A,N/A,Very Dissatisfied,Very Poor,Very Satisfied,4,4,2,3,Yes,Yes,Visiting Friends or Family (Just for Fun),Plane,Poor Value for the Money,NEWARK | NJ,RALEIGH | NC
12014120865,9/23/2020 13:23,9/23/2020 13:23,10,,,,,,,,,,,,,,,,,,,,,,,SEQUIM | WA,SEATTLE | WA
12014119340,9/23/2020 13:23,9/23/2020 13:23,10,,,,,,,,,,,,,,,,,,,,,,,SEQUIM | WA,SEATTLE | WA
12014111774,9/23/2020 13:20,9/23/2020 13:26,0,0,0,No,No,Website,Very Poor,Very Dissatisfied,N/A,N/A,N/A,N/A,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,Yes,No,Family/Personal Emergency,Personal Automobile,Very Poor Value for the Money,CROSSVILLE | TN,FAYETTEVILLE | AR
12014080337,9/23/2020 13:10,9/23/2020 13:16,6,7,6,Yes,No,Website,4,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,4,4,4,4,4,3,Yes,No,Family/Personal Emergency,Personal Automobile,Average Value for the Money,ALBANY | GA,
12014066487,9/23/2020 13:05,9/23/2020 13:12,7,7,6,No,Yes,Website,2,3,4,3,N/A,4,3,4,3,4,3,3,Yes,Yes,"Specific Event or Gathering with Friends or Family (i.e. Birthday, Family Reunion, etc.)",Personal Automobile,Average Value for the Money,SEATTLE | WA,
12014045039,9/23/2020 12:59,9/23/2020 13:04,6,6,6,Yes,No,Website,3,3,3,3,3,3,3,3,3,3,3,3,No,No,Family/Personal Emergency,Plane,Average Value for the Money,LOS ANGELES | CA,
12014039315,9/23/2020 12:58,9/23/2020 12:59,10,10,10,Yes,Yes,Mobile App,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Family/Personal Emergency,Bus,Good Value for the Money,COLUMBIA | SC,MYRTLE BEACH | SC
12014032632,9/23/2020 12:55,9/23/2020 13:01,10,10,10,No,Yes,Website,Excellent,Very Satisfied,Very Satisfied,4,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Family/Personal Emergency,Bus,Excellent Value for the Money,MACON | GA,
12014030760,9/23/2020 12:54,9/23/2020 13:03,4,1,1,Yes,Yes,Website,Excellent,4,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Very Poor,Very Satisfied,Very Satisfied,3,2,2,No,No,Vacation (Non family visit),Personal Automobile,Average Value for the Money,BALTIMORE | MD,NEW YORK | NY
12014028889,9/23/2020 12:54,9/23/2020 12:57,3,3,3,No,No,Website,3,Very Satisfied,Very Satisfied,Very Satisfied,4,3,3,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,4,Yes,No,Visiting Friends or Family (Just for Fun),Personal Automobile,Average Value for the Money,TEXARKANA | AR,DALLAS | TX
12014023467,9/23/2020 12:52,9/23/2020 12:53,0,0,0,No,No,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,,,,,,,
12014007074,9/23/2020 12:47,9/23/2020 13:00,0,0,2,Yes,No,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,2,Very Dissatisfied,No,No,Vacation (Non family visit),Bus,Poor Value for the Money,LOS ANGELES | CA,SAN DIEGO | CA
12013991485,9/23/2020 12:42,9/23/2020 12:47,,0,0,No,No,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,No,No,Business (Not commuting),Bus,Very Poor Value for the Money,,
12013988187,9/23/2020 12:41,9/23/2020 12:45,0,0,0,Yes,Yes,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,3,3,3,3,3,No,No,Vacation (Non family visit),Personal Automobile,Excellent Value for the Money,MOUNT LAUREL | NJ,
12013985835,9/23/2020 12:40,9/23/2020 12:44,5,7,6,Yes,Yes,Website,4,3,4,3,2,2,3,Very Satisfied,Very Dissatisfied,3,2,Very Satisfied,Yes,No,Business (Not commuting),Plane,Good Value for the Money,ORLANDO | FL,TALLAHASSEE | FL
12013985523,9/23/2020 12:40,9/23/2020 12:46,7,8,7,Yes,No,Website,3,4,4,4,4,4,4,4,4,4,4,4,Yes,No,Business (Not commuting),Train,Excellent Value for the Money,JACKSONVILLE | FL,
12013937523,9/23/2020 12:25,9/23/2020 12:30,7,8,8,Yes,No,Mobile App,4,4,4,Very Satisfied,4,Very Satisfied,4,Very Satisfied,Very Satisfied,4,Very Satisfied,3,Yes,No,Family/Personal Emergency,Personal Automobile,Excellent Value for the Money,ATLANTA | GA,MEMPHIS | TN
12013928970,9/23/2020 12:22,9/23/2020 12:23,2,3,1,Yes,Yes,Website,Very Poor,,,,,,,,,,,,,,,,,PHOENIX | AZ,FLAGSTAFF | AZ
12013922723,9/23/2020 12:21,9/23/2020 12:24,4,7,7,Yes,Yes,Website,2,2,4,3,N/A,4,3,Very Satisfied,Very Satisfied,Very Satisfied,3,3,Yes,No,Visiting Friends or Family (Just for Fun),Bus,Average Value for the Money,AUSTIN | TX,CORPUS CHRISTI | TX
12013921479,9/23/2020 12:20,9/23/2020 12:27,10,,,Yes,Yes,Website,3,,,,,,Excellent,,,,,,Yes,Yes,Visiting Friends or Family (Just for Fun),Plane,Average Value for the Money,SEQUIM | WA,SEATTLE | WA
12013919139,9/23/2020 12:20,9/23/2020 12:23,8,10,7,Yes,No,Website,Excellent,N/A,N/A,N/A,N/A,Very Satisfied,3,Very Satisfied,Very Satisfied,,2,4,Yes,No,Family/Personal Emergency,Plane,Good Value for the Money,TIFTON | GA,ATLANTA | GA
12013890476,9/23/2020 12:10,9/23/2020 12:15,0,0,0,No,No,Mobile App,Very Poor,N/A,N/A,N/A,N/A,N/A,Very Poor,,,,,,,,Family/Personal Emergency,Personal Automobile,Very Poor Value for the Money,PUEBLO | CO,
12013880958,9/23/2020 12:08,9/23/2020 12:09,1,0,0,No,No,,,,,,,,,,,,,,,,,,,LOS ANGELES | CA,
12013876930,9/23/2020 12:07,9/23/2020 12:20,1,1,0,Yes,No,Website,4,3,3,3,3,3,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,No,No,Business (Not commuting),Personal Automobile,Very Poor Value for the Money,DALLAS | TX,KNOXVILLE | TN
12013863826,9/23/2020 12:03,9/23/2020 12:08,7,7,7,Yes,Yes,Website,4,Very Satisfied,Very Satisfied,Very Satisfied,N/A,Very Satisfied,4,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Family/Personal Emergency,Personal Automobile,Excellent Value for the Money,GAINESVILLE | FL,
12013855545,9/23/2020 12:01,9/23/2020 12:12,0,2,0,Yes,No,Mobile App,Very Poor,Very Dissatisfied,2,3,3,3,Very Poor,4,2,Very Dissatisfied,2,2,Yes,Yes,Visiting Friends or Family (Just for Fun),Bus,Very Poor Value for the Money,OKLAHOMA CITY | OK,GLENDIVE | MT
12013842872,9/23/2020 11:55,9/23/2020 12:04,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Commuting to Work,Plane,Excellent Value for the Money,HOUSTON | TX,NEW ORLEANS | LA
12013837933,9/23/2020 11:56,9/23/2020 12:00,10,10,10,Yes,Yes,Mobile App,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,3,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,3,Yes,No,Vacation (Non family visit),Plane,Excellent Value for the Money,RICHMOND | VA,NEW YORK | NY
12013835575,9/23/2020 11:55,9/23/2020 12:05,10,10,10,No,Yes,Mobile App,3,3,3,3,Very Dissatisfied,2,3,3,2,2,3,3,Yes,No,Family/Personal Emergency,Plane,Excellent Value for the Money,PLANO | TX,
12013830414,9/23/2020 11:54,9/23/2020 11:58,2,1,0,Yes,Yes,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Satisfied,Very Poor,2,Very Satisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,Yes,No,Visiting Friends or Family (Just for Fun),Plane,Very Poor Value for the Money,LOS ANGELES | CA,SAN FRANCISCO | CA
12013828165,9/23/2020 11:53,9/23/2020 11:58,0,5,4,No,No,Website,Very Poor,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2,3,4,4,4,,Yes,Yes,Family/Personal Emergency,Personal Automobile,Average Value for the Money,SCRANTON | PA,NEW YORK | NY
12013818880,9/23/2020 11:51,9/23/2020 11:53,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,3,No,Yes,Visiting Friends or Family (Just for Fun),Personal Automobile,Good Value for the Money,ORLANDO | FL,
12013811882,9/23/2020 11:49,9/23/2020 11:51,10,10,10,No,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Visiting Friends or Family (Just for Fun),Personal Automobile,Excellent Value for the Money,BELLINGHAM | WA,SEATTLE | WA
12013809301,9/23/2020 11:47,9/23/2020 11:54,10,10,,Yes,Yes,Website,Excellent,N/A,N/A,4,N/A,N/A,3,Very Satisfied,Very Satisfied,4,4,4,No,No,Visiting Friends or Family (Just for Fun),Personal Automobile,Average Value for the Money,NEW YORK | NY,
12013805040,9/23/2020 11:47,9/23/2020 11:48,0,0,0,No,,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,Very Dissatisfied,,,,,,,,,,,Very Poor Value for the Money,DENVER | CO,GLENWOOD SPRINGS | CO
12013801870,9/23/2020 11:46,9/23/2020 12:02,0,0,0,No,,Mobile App,2,4,2,4,N/A,3,Very Poor,2,4,Very Dissatisfied,2,2,Yes,No,Vacation (Non family visit),Plane,Average Value for the Money,LOS ANGELES | CA,SAN FRANCISCO | CA
12013799757,9/23/2020 11:45,9/23/2020 11:51,6,6,5,Yes,Yes,Mobile App,2,Very Satisfied,2,3,N/A,3,2,Very Satisfied,Very Satisfied,Very Satisfied,2,3,,,,,,PORTLAND | OR,EUGENE | OR
12013798942,9/23/2020 11:45,9/23/2020 12:07,0,0,0,No,No,Mobile App,Very Poor,Very Satisfied,3,3,2,2,Very Poor,3,3,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,Yes,No,Family/Personal Emergency,Personal Automobile,Very Poor Value for the Money,MONTGOMERY | AL,MIAMI | FL
12013796959,9/23/2020 11:44,9/23/2020 11:53,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,4,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,3,Yes,No,Business (Not commuting),Personal Automobile,Good Value for the Money,INDIANAPOLIS | IN,NEW YORK | NY
12013792912,9/23/2020 11:43,9/23/2020 11:56,1,0,0,Yes,No,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,3,3,Very Dissatisfied,2,2,Yes,No,Family/Personal Emergency,Personal Automobile,Very Poor Value for the Money,PORTLAND | OR,
12013792112,9/23/2020 11:43,9/23/2020 11:48,10,8,6,Yes,Yes,Mobile App,3,3,Very Satisfied,Very Satisfied,N/A,Very Satisfied,4,Very Satisfied,Very Satisfied,Very Satisfied,3,3,Yes,No,Family/Personal Emergency,Personal Automobile,Good Value for the Money,PHILADELPHIA | PA,NORFOLK | VA
12013786702,9/23/2020 11:41,9/23/2020 12:43,5,5,0,Yes,Yes,Website,2,3,2,3,3,4,3,3,3,2,3,3,No,No,Family/Personal Emergency,Personal Automobile,Average Value for the Money,BAKERSFIELD | CA,LOS ANGELES | CA
12013782392,9/23/2020 11:40,9/23/2020 11:48,1,0,0,Yes,Yes,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,N/A,N/A,Very Dissatisfied,Very Poor,2,Very Dissatisfied,Very Dissatisfied,2,2,No,No,Family/Personal Emergency,Bus,Very Poor Value for the Money,LAFAYETTE | IN,HAMMOND | IN
12013775224,9/23/2020 11:38,9/23/2020 11:43,0,0,0,No,No,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,No,No,Family/Personal Emergency,Plane,Very Poor Value for the Money,PHOENIX | AZ,TUCSON | AZ
12013773130,9/23/2020 11:38,9/23/2020 11:38,10,10,10,,,,,,,,,,,,,,,,,,,,,GREENSBORO | NC,CLEVELAND | OH
12013770782,9/23/2020 11:37,9/23/2020 11:40,7,6,5,No,No,Website,3,4,3,3,N/A,4,3,4,4,2,2,3,No,No,School,Personal Automobile,Good Value for the Money,YOUNGSTOWN | OH,
12013767459,9/23/2020 11:35,9/23/2020 11:41,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Dissatisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Business (Not commuting),Plane,Excellent Value for the Money,HOUSTON | TX,
12013765858,9/23/2020 11:35,9/23/2020 11:40,0,0,0,Yes,Yes,Mobile App,3,N/A,Very Dissatisfied,Very Dissatisfied,3,Very Dissatisfied,Very Poor,2,2,Very Dissatisfied,Very DIssatisfied,3,Yes,Yes,"Specific Event or Gathering with Friends or Family (i.e. Birthday, Family Reunion, etc.)",Plane,Average Value for the Money,MOBILE | AL,
12013764608,9/23/2020 11:35,9/23/2020 11:36,9,10,10,Yes,Yes,Website,4,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,4,Very Satisfied,Very Satisfied,Very Satisfied,4,4,,,,,,BIRMINGHAM | AL,TUPELO | MS
12013764448,9/23/2020 11:35,9/23/2020 11:37,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,4,Very Satisfied,Very Satisfied,Yes,Yes,"Specific Event or Gathering with Friends or Family (i.e. Birthday, Family Reunion, etc.)",Bus,Excellent Value for the Money,MEMPHIS | TN,ATLANTA | GA
12013761857,9/23/2020 11:33,9/23/2020 11:42,0,0,0,Yes,No,Website,Very Poor,Very Dissatisfied,3,3,4,4,Very Poor,Very Satisfied,Very Satisfied,3,3,3,Yes,No,School,Bus,Very Poor Value for the Money,AUSTIN | TX,DALLAS | TX
12013759915,9/23/2020 11:34,9/23/2020 11:38,1,3,3,No,No,Website,Very Poor,Very Dissatisfied,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,No,No,Visiting Friends or Family (Just for Fun),Plane,Average Value for the Money,LAFAYETTE | LA,HOUSTON | TX
12013759812,9/23/2020 11:34,9/23/2020 11:44,10,10,10,Yes,Yes,Website,4,4,3,Very Satisfied,N/A,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,4,,Yes,No,School,Personal Automobile,Excellent Value for the Money,CLEVELAND | OH,TOLEDO | OH
12013759389,9/23/2020 11:33,9/23/2020 11:37,5,2,1,Yes,Yes,Website,Very Poor,Very Satisfied,3,Very Dissatisfied,Very Dissatisfied,2,2,2,4,2,2,3,Yes,No,Business (Not commuting),Personal Automobile,Average Value for the Money,NEW YORK | NY,DES MOINES | IA
12013758091,9/23/2020 11:33,9/23/2020 11:38,4,2,2,No,No,Mobile App,2,3,3,4,2,2,3,4,4,4,3,4,,,,,Average Value for the Money,CEDAR CITY | UT,LAS VEGAS | NV
12013715946,9/23/2020 11:20,9/23/2020 11:28,0,0,0,Yes,Yes,Website,Very Poor,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Poor,3,Very Dissatisfied,Very Dissatisfied,Very DIssatisfied,Very Dissatisfied,No,No,Family/Personal Emergency,Plane,Very Poor Value for the Money,DAYTON | OH,
12013701379,9/23/2020 11:16,9/23/2020 11:18,2,1,1,No,No,Website,3,3,Very Satisfied,Very Satisfied,Very Satisfied,Very Dissatisfied,2,,,,,,,,,,,,
12013643043,9/23/2020 11:00,9/23/2020 11:06,4,3,3,Yes,Yes,Mobile App,2,Very Satisfied,Very Satisfied,2,2,Very Satisfied,2,Very Satisfied,Very Satisfied,Very Dissatisfied,2,Very Satisfied,Yes,No,"Specific Event or Gathering with Friends or Family (i.e. Birthday, Family Reunion, etc.)",Personal Automobile,Average Value for the Money,WELLS | ME,PORTSMOUTH | NH
12013632487,9/23/2020 10:57,9/23/2020 10:59,10,10,10,Yes,Yes,Website,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,,,,,FORREST CITY | AR,DALLAS | TX
12013554103,9/23/2020 10:36,9/23/2020 10:40,2,2,2,No,No,Website,2,4,4,4,Very Dissatisfied,3,2,4,3,3,3,Very Dissatisfied,Yes,Yes,Commuting to Work,Personal Automobile,Average Value for the Money,,
12013530322,9/23/2020 10:29,9/23/2020 10:37,5,3,1,Yes,Yes,Website,4,Very Satisfied,Very Satisfied,3,Very Satisfied,Very Satisfied,Very Poor,4,4,3,2,,Yes,No,"Specific Event or Gathering with Friends or Family (i.e. Birthday, Family Reunion, etc.)",Plane,Very Poor Value for the Money,NEW YORK | NY,
12013393983,9/23/2020 9:52,9/23/2020 9:57,5,10,8,Yes,No,Website,4,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2,Very Dissatisfied,Very Dissatisfied,3,Very Satisfied,Very Satisfied,Yes,No,Business (Not commuting),Plane,Excellent Value for the Money,,
12013374407,9/23/2020 9:47,9/23/2020 9:57,2,2,0,No,Yes,Website,Very Poor,3,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,3,2,4,4,3,2,Very Dissatisfied,Yes,No,"Specific Event or Gathering with Friends or Family (i.e. Birthday, Family Reunion, etc.)",Personal Automobile,Very Poor Value for the Money,LAS VEGAS | NV,
12013355402,9/23/2020 9:42,9/23/2020 9:48,5,5,4,Yes,Yes,Mobile App,3,4,4,3,2,3,2,3,3,3,3,3,Yes,No,Visiting Friends or Family (Just for Fun),Personal Automobile,Poor Value for the Money,AUSTIN | TX,
12013302057,9/23/2020 9:27,9/23/2020 9:30,10,10,10,Yes,Yes,Other Travel Website (BusBud/Wanderu/etc),Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,,,,,,
12013253445,9/23/2020 9:14,9/23/2020 9:32,0,2,2,Yes,Yes,Website,4,Very Satisfied,Very Satisfied,3,3,Very Dissatisfied,Very Poor,Very Satisfied,Very Dissatisfied,4,2,4,Yes,No,Business (Not commuting),Personal Automobile,Poor Value for the Money,,
12013229864,9/23/2020 9:08,9/23/2020 9:12,8,9,10,Yes,Yes,Website,2,4,2,Very Dissatisfied,Very Dissatisfied,4,4,Very Satisfied,4,2,4,4,No,No,Family/Personal Emergency,Plane,Excellent Value for the Money,FORT WALTON BEACH | FL,
12013198959,9/23/2020 9:00,9/23/2020 15:13,6,9,8,No,No,Website,4,4,Very Satisfied,Very Satisfied,4,4,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Family/Personal Emergency,Plane,Good Value for the Money,RALEIGH | NC,
12013129759,9/23/2020 8:41,9/23/2020 8:46,6,7,7,Yes,Yes,Mobile App,3,3,4,3,4,3,3,4,Very Satisfied,4,4,4,Yes,No,Vacation (Non family visit),Plane,Good Value for the Money,TIFTON | GA,
12013117714,9/23/2020 8:36,9/23/2020 8:49,10,10,10,Yes,Yes,Mobile App,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,Yes,Visiting Friends or Family (Just for Fun),Bus,Excellent Value for the Money,,
12012861153,9/23/2020 7:21,9/23/2020 7:27,10,10,10,Yes,Yes,Mobile App,Excellent,Very Satisfied,3,Very Satisfied,3,Very Satisfied,Excellent,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Yes,No,Visiting Friends or Family (Just for Fun),Personal Automobile,Good Value for the Money,NEW YORK | NY,
